,location,date,total_cases,new_cases,total_deaths,new_deaths,gdp_per_capita,population,lockdown_date
1161,Spain,2020-06-24,249256.0,334.0,32163.0,2.0,34272.36,46754783.0,2020-03-14
1162,Spain,2020-06-25,249656.0,400.0,32166.0,3.0,34272.36,46754783.0,2020-03-14
1163,Spain,2020-06-26,250075.0,419.0,32174.0,8.0,34272.36,46754783.0,2020-03-14
1164,Spain,2020-06-27,250639.0,564.0,32177.0,3.0,34272.36,46754783.0,2020-03-14
1165,Spain,2020-06-28,250940.0,301.0,32179.0,2.0,34272.36,46754783.0,2020-03-14
1166,Spain,2020-06-29,251140.0,200.0,32182.0,3.0,34272.36,46754783.0,2020-03-14
1167,Spain,2020-06-30,251441.0,301.0,32191.0,9.0,34272.36,46754783.0,2020-03-14
1168,Spain,2020-07-01,251829.0,388.0,32199.0,8.0,34272.36,46754783.0,2020-03-14
1169,Spain,2020-07-02,252273.0,444.0,32204.0,5.0,34272.36,46754783.0,2020-03-14
1170,Spain,2020-07-03,252715.0,442.0,32221.0,17.0,34272.36,46754783.0,2020-03-14
1171,Spain,2020-07-04,252715.0,0.0,32221.0,0.0,34272.36,46754783.0,2020-03-14
1172,Spain,2020-07-05,252715.0,0.0,32221.0,0.0,34272.36,46754783.0,2020-03-14
1173,Spain,2020-07-06,253959.0,1244.0,32224.0,3.0,34272.36,46754783.0,2020-03-14
1174,Spain,2020-07-07,254300.0,341.0,32228.0,4.0,34272.36,46754783.0,2020-03-14
1175,Spain,2020-07-08,254683.0,383.0,32232.0,4.0,34272.36,46754783.0,2020-03-14
1176,Spain,2020-07-09,255226.0,543.0,32237.0,5.0,34272.36,46754783.0,2020-03-14
1177,Spain,2020-07-10,256078.0,852.0,32239.0,2.0,34272.36,46754783.0,2020-03-14
1178,Spain,2020-07-11,256078.0,0.0,32239.0,0.0,34272.36,46754783.0,2020-03-14
1179,Spain,2020-07-12,256078.0,0.0,32239.0,0.0,34272.36,46754783.0,2020-03-14
1180,Spain,2020-07-13,258123.0,2045.0,32242.0,3.0,34272.36,46754783.0,2020-03-14
1181,United Kingdom,2019-12-31,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1182,United Kingdom,2020-01-01,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1183,United Kingdom,2020-01-02,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1184,United Kingdom,2020-01-03,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1185,United Kingdom,2020-01-04,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1186,United Kingdom,2020-01-05,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1187,United Kingdom,2020-01-06,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1188,United Kingdom,2020-01-07,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1189,United Kingdom,2020-01-08,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1190,United Kingdom,2020-01-09,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1191,United Kingdom,2020-01-10,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1192,United Kingdom,2020-01-11,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1193,United Kingdom,2020-01-12,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1194,United Kingdom,2020-01-13,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1195,United Kingdom,2020-01-14,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1196,United Kingdom,2020-01-15,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1197,United Kingdom,2020-01-16,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1198,United Kingdom,2020-01-17,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1199,United Kingdom,2020-01-18,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1200,United Kingdom,2020-01-19,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1201,United Kingdom,2020-01-20,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1202,United Kingdom,2020-01-21,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1203,United Kingdom,2020-01-22,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1204,United Kingdom,2020-01-23,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1205,United Kingdom,2020-01-24,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1206,United Kingdom,2020-01-25,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1207,United Kingdom,2020-01-26,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1208,United Kingdom,2020-01-27,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1209,United Kingdom,2020-01-28,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1210,United Kingdom,2020-01-29,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1211,United Kingdom,2020-01-30,0.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1212,United Kingdom,2020-01-31,2.0,2.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1213,United Kingdom,2020-01-02,2.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1214,United Kingdom,2020-02-02,2.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1215,United Kingdom,2020-02-03,2.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1216,United Kingdom,2020-02-04,2.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1217,United Kingdom,2020-02-05,2.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1218,United Kingdom,2020-02-06,2.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1219,United Kingdom,2020-02-07,3.0,1.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1220,United Kingdom,2020-02-08,3.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1221,United Kingdom,2020-02-09,4.0,1.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1222,United Kingdom,2020-02-10,4.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1223,United Kingdom,2020-02-11,8.0,4.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1224,United Kingdom,2020-02-12,8.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1225,United Kingdom,2020-02-13,9.0,1.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1226,United Kingdom,2020-02-14,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1227,United Kingdom,2020-02-15,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1228,United Kingdom,2020-02-16,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1229,United Kingdom,2020-02-17,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1230,United Kingdom,2020-02-18,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1231,United Kingdom,2020-02-19,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1232,United Kingdom,2020-02-20,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1233,United Kingdom,2020-02-21,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1234,United Kingdom,2020-02-22,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1235,United Kingdom,2020-02-23,9.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1236,United Kingdom,2020-02-24,13.0,4.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1237,United Kingdom,2020-02-25,13.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1238,United Kingdom,2020-02-26,13.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1239,United Kingdom,2020-02-27,13.0,0.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1240,United Kingdom,2020-02-28,16.0,3.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1241,United Kingdom,2020-02-29,18.0,2.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1242,United Kingdom,2020-03-01,23.0,5.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1243,United Kingdom,2020-03-02,36.0,13.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1244,United Kingdom,2020-03-03,40.0,4.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1245,United Kingdom,2020-03-04,51.0,11.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1246,United Kingdom,2020-03-05,85.0,34.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1247,United Kingdom,2020-03-06,115.0,30.0,0.0,0.0,39753.244,67886004.0,2020-03-18
1248,United Kingdom,2020-03-07,163.0,48.0,1.0,1.0,39753.244,67886004.0,2020-03-18
1249,United Kingdom,2020-03-08,206.0,43.0,2.0,1.0,39753.244,67886004.0,2020-03-18
1250,United Kingdom,2020-03-09,273.0,67.0,2.0,0.0,39753.244,67886004.0,2020-03-18
1251,United Kingdom,2020-03-10,321.0,48.0,3.0,1.0,39753.244,67886004.0,2020-03-18
1252,United Kingdom,2020-03-11,373.0,52.0,7.0,4.0,39753.244,67886004.0,2020-03-18
1253,United Kingdom,2020-03-12,456.0,83.0,7.0,0.0,39753.244,67886004.0,2020-03-18
1254,United Kingdom,2020-03-13,590.0,134.0,9.0,2.0,39753.244,67886004.0,2020-03-18
1255,United Kingdom,2020-03-14,707.0,117.0,10.0,1.0,39753.244,67886004.0,2020-03-18
1256,United Kingdom,2020-03-15,1140.0,433.0,28.0,18.0,39753.244,67886004.0,2020-03-18
1257,United Kingdom,2020-03-16,1391.0,251.0,43.0,15.0,39753.244,67886004.0,2020-03-18
1258,United Kingdom,2020-03-17,1543.0,152.0,65.0,22.0,39753.244,67886004.0,2020-03-18
1259,United Kingdom,2020-03-18,1950.0,407.0,81.0,16.0,39753.244,67886004.0,2020-03-18
1260,United Kingdom,2020-03-19,2630.0,680.0,115.0,34.0,39753.244,67886004.0,2020-03-18
1261,United Kingdom,2020-03-20,3277.0,647.0,158.0,43.0,39753.244,67886004.0,2020-03-18
1262,United Kingdom,2020-03-21,3983.0,706.0,194.0,36.0,39753.244,67886004.0,2020-03-18
1263,United Kingdom,2020-03-22,5018.0,1035.0,250.0,56.0,39753.244,67886004.0,2020-03-18
1264,United Kingdom,2020-03-23,5683.0,665.0,285.0,35.0,39753.244,67886004.0,2020-03-18
1265,United Kingdom,2020-03-24,6650.0,967.0,359.0,74.0,39753.244,67886004.0,2020-03-18
1266,United Kingdom,2020-03-25,8077.0,1427.0,508.0,149.0,39753.244,67886004.0,2020-03-18
1267,United Kingdom,2020-03-26,9529.0,1452.0,694.0,186.0,39753.244,67886004.0,2020-03-18
1268,United Kingdom,2020-03-27,11658.0,2129.0,877.0,183.0,39753.244,67886004.0,2020-03-18
1269,United Kingdom,2020-03-28,14543.0,2885.0,1161.0,284.0,39753.244,67886004.0,2020-03-18
1270,United Kingdom,2020-03-29,17089.0,2546.0,1455.0,294.0,39753.244,67886004.0,2020-03-18
1271,United Kingdom,2020-03-30,19522.0,2433.0,1669.0,214.0,39753.244,67886004.0,2020-03-18
1272,United Kingdom,2020-03-31,22141.0,2619.0,2043.0,374.0,39753.244,67886004.0,2020-03-18
1273,United Kingdom,2020-04-01,25150.0,3009.0,2425.0,382.0,39753.244,67886004.0,2020-03-18
1274,United Kingdom,2020-04-02,29474.0,4324.0,3095.0,670.0,39753.244,67886004.0,2020-03-18
1275,United Kingdom,2020-04-03,33718.0,4244.0,3747.0,652.0,39753.244,67886004.0,2020-03-18
1276,United Kingdom,2020-04-04,38168.0,4450.0,4461.0,714.0,39753.244,67886004.0,2020-03-18
1277,United Kingdom,2020-04-05,41903.0,3735.0,5221.0,760.0,39753.244,67886004.0,2020-03-18
1278,United Kingdom,2020-04-06,47806.0,5903.0,5865.0,644.0,39753.244,67886004.0,2020-03-18
1279,United Kingdom,2020-04-07,51608.0,3802.0,6433.0,568.0,39753.244,67886004.0,2020-03-18
1280,United Kingdom,2020-04-08,55242.0,3634.0,7471.0,1038.0,39753.244,67886004.0,2020-03-18
1281,United Kingdom,2020-04-09,60733.0,5491.0,8505.0,1034.0,39753.244,67886004.0,2020-03-18
1282,United Kingdom,2020-04-10,65077.0,4344.0,9608.0,1103.0,39753.244,67886004.0,2020-03-18
1283,United Kingdom,2020-04-11,70272.0,5195.0,10760.0,1152.0,39753.244,67886004.0,2020-03-18
1284,United Kingdom,2020-04-12,78991.0,8719.0,11599.0,839.0,39753.244,67886004.0,2020-03-18
1285,United Kingdom,2020-04-13,84279.0,5288.0,12285.0,686.0,39753.244,67886004.0,2020-03-18
1286,United Kingdom,2020-04-14,88621.0,4342.0,13029.0,744.0,39753.244,67886004.0,2020-03-18
1287,United Kingdom,2020-04-15,93873.0,5252.0,14073.0,1044.0,39753.244,67886004.0,2020-03-18
1288,United Kingdom,2020-04-16,98476.0,4603.0,14915.0,842.0,39753.244,67886004.0,2020-03-18
1289,United Kingdom,2020-04-17,103093.0,4617.0,15944.0,1029.0,39753.244,67886004.0,2020-03-18
1290,United Kingdom,2020-04-18,108692.0,5599.0,16879.0,935.0,39753.244,67886004.0,2020-03-18
1291,United Kingdom,2020-04-19,114217.0,5525.0,17994.0,1115.0,39753.244,67886004.0,2020-03-18
1292,United Kingdom,2020-04-20,120067.0,5850.0,18492.0,498.0,39753.244,67886004.0,2020-03-18
1293,United Kingdom,2020-04-21,124743.0,4676.0,19051.0,559.0,39753.244,67886004.0,2020-03-18
1294,United Kingdom,2020-04-22,129044.0,4301.0,20223.0,1172.0,39753.244,67886004.0,2020-03-18
1295,United Kingdom,2020-04-23,133495.0,4451.0,21060.0,837.0,39753.244,67886004.0,2020-03-18
1296,United Kingdom,2020-04-24,138078.0,4583.0,21787.0,727.0,39753.244,67886004.0,2020-03-18
1297,United Kingdom,2020-04-25,143464.0,5386.0,22792.0,1005.0,39753.244,67886004.0,2020-03-18
1298,United Kingdom,2020-04-26,148377.0,4913.0,23635.0,843.0,39753.244,67886004.0,2020-03-18
1299,United Kingdom,2020-04-27,152840.0,4463.0,24055.0,420.0,39753.244,67886004.0,2020-03-18
1300,United Kingdom,2020-04-28,157149.0,4309.0,24393.0,338.0,39753.244,67886004.0,2020-03-18
1301,United Kingdom,2020-04-29,161145.0,3996.0,25302.0,909.0,39753.244,67886004.0,2020-03-18
1302,United Kingdom,2020-04-30,165221.0,4076.0,26097.0,795.0,39753.244,67886004.0,2020-03-18
1303,United Kingdom,2020-05-01,171253.0,6032.0,26771.0,674.0,39753.244,67886004.0,2020-03-18
1304,United Kingdom,2020-05-02,177454.0,6201.0,27510.0,739.0,39753.244,67886004.0,2020-03-18
1305,United Kingdom,2020-05-03,182260.0,4806.0,28131.0,621.0,39753.244,67886004.0,2020-03-18
1306,United Kingdom,2020-05-04,186599.0,4339.0,28446.0,315.0,39753.244,67886004.0,2020-03-18
1307,United Kingdom,2020-05-05,190584.0,3985.0,28734.0,288.0,39753.244,67886004.0,2020-03-18
1308,United Kingdom,2020-05-06,194990.0,4406.0,29427.0,693.0,39753.244,67886004.0,2020-03-18
1309,United Kingdom,2020-05-07,201201.0,6211.0,30076.0,649.0,39753.244,67886004.0,2020-03-18
1310,United Kingdom,2020-05-08,206715.0,5514.0,30615.0,539.0,39753.244,67886004.0,2020-03-18
1311,United Kingdom,2020-05-09,211364.0,4649.0,31241.0,626.0,39753.244,67886004.0,2020-03-18
1312,United Kingdom,2020-05-10,215260.0,3896.0,31587.0,346.0,39753.244,67886004.0,2020-03-18
1313,United Kingdom,2020-05-11,219183.0,3923.0,31855.0,268.0,39753.244,67886004.0,2020-03-18
1314,United Kingdom,2020-05-12,223060.0,3877.0,32065.0,210.0,39753.244,67886004.0,2020-03-18
1315,United Kingdom,2020-05-13,226463.0,3403.0,32692.0,627.0,39753.244,67886004.0,2020-03-18
1316,United Kingdom,2020-05-14,229705.0,3242.0,33186.0,494.0,39753.244,67886004.0,2020-03-18
1317,United Kingdom,2020-05-15,233151.0,3446.0,33614.0,428.0,39753.244,67886004.0,2020-03-18
1318,United Kingdom,2020-05-16,236711.0,3560.0,33998.0,384.0,39753.244,67886004.0,2020-03-18
1319,United Kingdom,2020-05-17,240161.0,3450.0,34466.0,468.0,39753.244,67886004.0,2020-03-18
1320,United Kingdom,2020-05-18,243695.0,3534.0,34636.0,170.0,39753.244,67886004.0,2020-03-18
1321,United Kingdom,2020-05-19,246406.0,2711.0,34796.0,160.0,39753.244,67886004.0,2020-03-18
1322,United Kingdom,2020-05-20,248818.0,2412.0,35341.0,545.0,39753.244,67886004.0,2020-03-18
1323,United Kingdom,2020-05-21,251343.0,2525.0,35704.0,363.0,39753.244,67886004.0,2020-03-18
1324,United Kingdom,2020-05-22,253958.0,2615.0,36042.0,338.0,39753.244,67886004.0,2020-03-18
1325,United Kingdom,2020-05-23,257245.0,3287.0,36393.0,351.0,39753.244,67886004.0,2020-03-18
1326,United Kingdom,2020-05-24,260204.0,2959.0,36675.0,282.0,39753.244,67886004.0,2020-03-18
1327,United Kingdom,2020-05-25,262609.0,2405.0,36793.0,118.0,39753.244,67886004.0,2020-03-18
1328,United Kingdom,2020-05-26,264234.0,1625.0,36914.0,121.0,39753.244,67886004.0,2020-03-18
1329,United Kingdom,2020-05-27,268277.0,4043.0,37048.0,134.0,39753.244,67886004.0,2020-03-18
1330,United Kingdom,2020-05-28,270290.0,2013.0,37460.0,412.0,39753.244,67886004.0,2020-03-18
1331,United Kingdom,2020-05-29,272177.0,1887.0,37837.0,377.0,39753.244,67886004.0,2020-03-18
1332,United Kingdom,2020-05-30,274272.0,2095.0,38161.0,324.0,39753.244,67886004.0,2020-03-18
1333,United Kingdom,2020-05-31,275876.0,1604.0,38376.0,215.0,39753.244,67886004.0,2020-03-18
1334,United Kingdom,2020-06-01,277812.0,1936.0,38489.0,113.0,39753.244,67886004.0,2020-03-18
1335,United Kingdom,2020-06-02,279382.0,1570.0,39045.0,556.0,39753.244,67886004.0,2020-03-18
1336,United Kingdom,2020-06-03,281035.0,1653.0,39369.0,324.0,39753.244,67886004.0,2020-03-18
1337,United Kingdom,2020-06-04,282906.0,1871.0,39728.0,359.0,39753.244,67886004.0,2020-03-18
1338,United Kingdom,2020-06-05,284711.0,1805.0,39904.0,176.0,39753.244,67886004.0,2020-03-18
1339,United Kingdom,2020-06-06,286361.0,1650.0,40261.0,357.0,39753.244,67886004.0,2020-03-18
1340,United Kingdom,2020-06-07,287918.0,1557.0,40465.0,204.0,39753.244,67886004.0,2020-03-18
1341,United Kingdom,2020-06-08,289244.0,1326.0,40542.0,77.0,39753.244,67886004.0,2020-03-18
1342,United Kingdom,2020-06-09,290449.0,1205.0,40597.0,55.0,39753.244,67886004.0,2020-03-18
1343,United Kingdom,2020-06-10,292190.0,1741.0,40883.0,286.0,39753.244,67886004.0,2020-03-18
1344,United Kingdom,2020-06-11,293193.0,1003.0,41128.0,245.0,39753.244,67886004.0,2020-03-18
1345,United Kingdom,2020-06-12,294459.0,1266.0,41279.0,151.0,39753.244,67886004.0,2020-03-18
1346,United Kingdom,2020-06-13,296000.0,1541.0,41481.0,202.0,39753.244,67886004.0,2020-03-18
1347,United Kingdom,2020-06-14,297425.0,1425.0,41662.0,181.0,39753.244,67886004.0,2020-03-18
1348,United Kingdom,2020-06-15,298939.0,1514.0,41698.0,36.0,39753.244,67886004.0,2020-03-18
1349,United Kingdom,2020-06-16,299907.0,968.0,41736.0,38.0,39753.244,67886004.0,2020-03-18
1350,United Kingdom,2020-06-17,301186.0,1279.0,41969.0,233.0,39753.244,67886004.0,2020-03-18
1351,United Kingdom,2020-06-18,302301.0,1115.0,42153.0,184.0,39753.244,67886004.0,2020-03-18
1352,United Kingdom,2020-06-19,303519.0,1218.0,42288.0,135.0,39753.244,67886004.0,2020-03-18
1353,United Kingdom,2020-06-20,304865.0,1346.0,42461.0,173.0,39753.244,67886004.0,2020-03-18
1354,United Kingdom,2020-06-21,306160.0,1295.0,42589.0,128.0,39753.244,67886004.0,2020-03-18
1355,United Kingdom,2020-06-22,307381.0,1221.0,42632.0,43.0,39753.244,67886004.0,2020-03-18
1356,United Kingdom,2020-06-23,308339.0,958.0,42647.0,15.0,39753.244,67886004.0,2020-03-18
1357,United Kingdom,2020-06-24,309260.0,921.0,42927.0,280.0,39753.244,67886004.0,2020-03-18
1358,United Kingdom,2020-06-25,309912.0,652.0,43081.0,154.0,39753.244,67886004.0,2020-03-18
1359,United Kingdom,2020-06-26,311030.0,1118.0,43230.0,149.0,39753.244,67886004.0,2020-03-18
1360,United Kingdom,2020-06-27,312410.0,1380.0,43414.0,184.0,39753.244,67886004.0,2020-03-18
1361,United Kingdom,2020-06-28,313300.0,890.0,43514.0,100.0,39753.244,67886004.0,2020-03-18
1362,United Kingdom,2020-06-29,314201.0,901.0,43550.0,36.0,39753.244,67886004.0,2020-03-18
1363,United Kingdom,2020-06-30,315015.0,814.0,43575.0,25.0,39753.244,67886004.0,2020-03-18
1364,United Kingdom,2020-07-01,315704.0,689.0,43730.0,155.0,39753.244,67886004.0,2020-03-18
1365,United Kingdom,2020-07-02,316533.0,829.0,43906.0,176.0,39753.244,67886004.0,2020-03-18
1366,United Kingdom,2020-07-03,317259.0,726.0,43995.0,89.0,39753.244,67886004.0,2020-03-18
1367,United Kingdom,2020-07-04,317778.0,519.0,44131.0,136.0,39753.244,67886004.0,2020-03-18
1368,United Kingdom,2020-07-05,318402.0,624.0,44198.0,67.0,39753.244,67886004.0,2020-03-18
1369,United Kingdom,2020-07-06,318918.0,516.0,44220.0,22.0,39753.244,67886004.0,2020-03-18
1370,United Kingdom,2020-07-07,319270.0,352.0,44236.0,16.0,39753.244,67886004.0,2020-03-18
1371,United Kingdom,2020-07-08,319851.0,581.0,44391.0,155.0,39753.244,67886004.0,2020-03-18
1372,United Kingdom,2020-07-09,320481.0,630.0,44517.0,126.0,39753.244,67886004.0,2020-03-18
1373,United Kingdom,2020-07-10,321123.0,642.0,44602.0,85.0,39753.244,67886004.0,2020-03-18
1374,United Kingdom,2020-07-11,321635.0,512.0,44650.0,48.0,39753.244,67886004.0,2020-03-18
1375,United Kingdom,2020-07-12,322455.0,820.0,44798.0,148.0,39753.244,67886004.0,2020-03-18
1376,United Kingdom,2020-07-13,323105.0,650.0,44819.0,21.0,39753.244,67886004.0,2020-03-18
1377,United Kingdom,2020-07-14,323635.0,530.0,44830.0,11.0,39753.244,67886004.0,2020-03-18
1378,United States,2019-12-31,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1379,United States,2020-01-01,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1380,United States,2020-01-02,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1381,United States,2020-01-03,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1382,United States,2020-01-04,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1383,United States,2020-01-05,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1384,United States,2020-01-06,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1385,United States,2020-01-07,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1386,United States,2020-01-08,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1387,United States,2020-01-09,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1388,United States,2020-01-10,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1389,United States,2020-01-11,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1390,United States,2020-01-12,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1391,United States,2020-01-13,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1392,United States,2020-01-14,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1393,United States,2020-01-15,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1394,United States,2020-01-16,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1395,United States,2020-01-17,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1396,United States,2020-01-18,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1397,United States,2020-01-19,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1398,United States,2020-01-20,0.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1399,United States,2020-01-21,1.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1400,United States,2020-01-22,1.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1401,United States,2020-01-23,1.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1402,United States,2020-01-24,1.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1403,United States,2020-01-25,2.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1404,United States,2020-01-26,2.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1405,United States,2020-01-27,5.0,3.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1406,United States,2020-01-28,5.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1407,United States,2020-01-29,5.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1408,United States,2020-01-30,5.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1409,United States,2020-01-31,6.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1410,United States,2020-02-01,7.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1411,United States,2020-02-02,8.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1412,United States,2020-02-03,11.0,3.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1413,United States,2020-02-04,11.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1414,United States,2020-02-05,11.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1415,United States,2020-02-06,12.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1416,United States,2020-02-07,12.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1417,United States,2020-02-08,12.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1418,United States,2020-02-09,12.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1419,United States,2020-02-10,12.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1420,United States,2020-02-11,13.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1421,United States,2020-02-12,13.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1422,United States,2020-02-13,14.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1423,United States,2020-02-14,15.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1424,United States,2020-02-15,15.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1425,United States,2020-02-16,15.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1426,United States,2020-02-17,15.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1427,United States,2020-02-18,15.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1428,United States,2020-02-19,15.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1429,United States,2020-02-20,15.0,0.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1430,United States,2020-02-21,16.0,1.0,0.0,0.0,54225.446,331002647.0,2020-03-13
1431,United States,2020-02-22,35.0,19.0,0.0,0.0,54225.446,331002647.0,2020-03-13
